,review_body,review_date,hotelName,hotelUrl
884,"Hotel is located next to E11 and next to a new zone, therefore hotel is almost new. In neighbourhood has a Carrefour and Family market, also available free parking and usually are enough parking spaces.Rooms are new, clean and beautifully decorated, bed is superb and space is great. Bathroom is also new and everything keeps clean. Wi-Fi works perfect and you have a lot of power plugs to connect your devices. Staff polite and helpfulTop floor has a gym and a small pool, enough for a quick swim but nothing spectacular. Overall a great hotel, I will recommend totally","April 12, 2017","23    Signature 1 Hotel Tecom
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10129251-Reviews-Signature_1_Hotel_Tecom-Dubai_Emirate_of_Dubai.html
885,"Nice location in the middle of the city,modern room, little bit small but very clean.They are providing service like 5*****.We stayed in smoking room, but there was no problem with odor.Fast c/in faster c/out.Keep up the good work!","April 10, 2017","23    Signature 1 Hotel Tecom
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10129251-Reviews-Signature_1_Hotel_Tecom-Dubai_Emirate_of_Dubai.html
886,This hotel was a perfect balance for me; I was attending a course in Knowledge Village and this was the best nearest hotel to the venue. Great for business travelers. The room is very good size and clean and the beds were comfy.,"April 6, 2017","23    Signature 1 Hotel Tecom
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10129251-Reviews-Signature_1_Hotel_Tecom-Dubai_Emirate_of_Dubai.html
887,"We had a pleasant enough stay at the strangely named Somewhere Hotel. Our room was comfortable with a good, wide bed. The bathroom was good too, though it took a while each time for the hot water to 'kick in'.The room was on the fourteenth floor at the end of a corridor, its only neighbour being the seldom-used emergency stairs. As a result, it was very quiet.Here are a few, small gripes:The lobby is excessively perfumed; we treated it like an assault course to be crossed as quickly as possible!When you enter your room and put your keycard into its slot, the TV comes on automatically - another unwelcome sensual experience!Our stay was let down by poor service. Our room was not cleaned on several of the days we were there. Initially this was because we had unwittingly turned on the electronic 'do not disturb' light. Our first suggestion to ensure room-cleaning would be to avoid the ambiguous electronic system!By our third day, this was sorted and the room well cleaned. However, later in our week's stay, the room was again not cleaned (despite our having left the unambiguous 'please clean' card on the door). The receptionist's response was that the hotel operates an 'every other day' cleaning regime which should have been clear to us when we booked. Whether or not this actually is the hotel's policy, it is not what we expected from a 4-star hotel.As a result of this lack of attention, our supplies of basics such as drinking water and toilet paper were often in jeopardy!Some extra info about the area. Tecom is still being built so parts of it feel like a building site. Our daughter lives in The Greens nearby and we often walked from her home to the hotel and vice versa. It is very pleasant walking in The Greens with its lakes, green verges and gardens, and pavements. Tecom, by comparison, is a somewhat hazardous and unpleasant environment for the pedestrian with few pavements and no attempts as yet to enhance and soften things at street level. There are, however, nice cafes within a few minutes walk from the hotel. Try Manoushe Street or Zaatar W Zeit for Lebanese-inspired breakfasts.","April 3, 2017","23    Signature 1 Hotel Tecom
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d10129251-Reviews-Signature_1_Hotel_Tecom-Dubai_Emirate_of_Dubai.html
888,AMAZING palace with beautiful design the services provided der is nice with the location just wow im so recommend it specially with the how much u will pay and lets dont forget its one of JUMEIRAH group ,"May 7, 2019","24    Al SEEF Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3258840-Reviews-Al_SEEF_Hotel-Dubai_Emirate_of_Dubai.html
889,"This bustling area of dubai was unknown to me until my stay at the lovely Al Seef hotel. The staff were fantastic, especially our waiter at breakfast (unfortunately was unable to catch his name, only know he is Egyptian and provided the most attentive service). Lovely area to stay in, even as a local resident. ","December 22, 2018","24    Al SEEF Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3258840-Reviews-Al_SEEF_Hotel-Dubai_Emirate_of_Dubai.html
890,"The hotel is nicely located near busy area of the town which is easily accessible. It is slightly priced very budgeted, Other clean and comfortable. The breakfast had hot option overall good and the staffs are incredibly friendly and helpful.","August 29, 2014","24    Al SEEF Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3258840-Reviews-Al_SEEF_Hotel-Dubai_Emirate_of_Dubai.html
891,"This is not a hotel, but an igloo where 1 can sleep. There are no showers and toilets, it's a sleep only cubicle rated per hour. Considering the price, it's best to go downtime if 1 has a Visa, as the place is on the expensive side, I paid 95 USD for sleeping from 23H00 to 7H00 in the morning I had to pay 27 USD for a shower in a close by facility. The sleeping chair was not the best and the quality is dependent upon on the person sleeping in the igloo next to you. I would suggest if your layover is more than 10 hours, look for a hotel close to the airport that has a free shuttle, even with the transit Visa of 50 usd, it would work out cheaper and sleeping or resting may be better.","July 3, 2019","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
892,"So the thing is when you've been on a long haul flight and you've been sat in economy seats all the way where even the recline makes you sit upright, your body is yearning for a clean flat something to lie on and rest your head and lower back. This is what the pods provide, little more than this. There is noise. They are not sound proofed. You can even hear bags being dragged outside the sleeping lounge area. BUT it's a private place to rest your head, your back and get some time to yourself. It's not a hotel room. Don't expect it to be but it may be just enough for what your body needs. Keep expectations low and you may well be satisfied especially on a time and day when Dubai airport is chaos and packed full.","June 14, 2019","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
893,"Didn't qualify for Dubai Connect this time and I had a 21 hours layover, so had no option but to go for Sleep N Fly Lounge. The place just provides sleeping pods or small rooms. Do not expect water or any other facilities. Even it does not have a washroom. Bed is good, but quite noisy.","March 24, 2019","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
894,I had read the reviews and still booked. A room not a pod I must stress. Managed to get a few hours sleep during a long layover in Dubai Airport.Bed was comfortable and ambience pleasant. Staff friendly and efficient. Would stay again and recommend if you need a few hours sleep or a lie down between flights.,"February 16, 2019","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
895,Not the quietest of places but that depends on the other people stayingI booked the pod which is a bit cramped. Go with the room instead even for a single personA lot of up-sells. Book through the booking websites rather than their own website as the prices are a lot different.,"January 31, 2019","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
896,"This facility is very helpful if what you need is a quiet and safe place to lay your head in an almost flat 'pod.' The basic units are about 5 foot across and 11 foot deep with a height sufficient to stand. A solid screen is pulled down once you are inside the pod. There seems to be someone ready to awaken you if that is your request. The price is quite cheap at about $10 US per hour. You will be awoken in time for your flight or when you're reserved time comes to an end. There are more expensive units comprising greater space with a regular closing door for those who are willing to pay twice the hourly rate. Those are the pluses...There are some minuses or limitations you must keep in mind. The nearest restroom is about 100 feet outside this business area in a public setting. This can be quite inconvenient if you awaken and need a rest from during a sleep session. There are no showers available. Prepayment is essential even though there always seem to be space when I have used this service. The place is frigid cold and without a blanket it is very uncomfortable. Blankets and pillow, apparently, don't come as part of the service. The attendant at the front desk seems unacquainted with basic English. The noise of people coming and going during your stay seems no more or less then you would experience out in the main terminal. It is critical for you to be absolutely sure which terminal you arriving in and which terminal you are departing since you are certainly a transit passenger. Keep in mind that between concourses you can have as much is a 45-minute hike to get to wherever you need to be. These sleep pods are opposite Gate A, in Concourse A, Terminal 3. If this is not the place from which you will arrive or leave then you may be wasting a great deal of time traveling to/from this rest area.I will be returning to this location but only when I know that it is consistent with my arrival/departure gate/terminal.","January 16, 2019","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
897,"I have used this service now 3 times. Twice using a Yawn Cabin with my wife, once using the igloo pod alone. Each layover has been around 7-9 hours, and I have booked for 2 hour time slots. I once had a 10 hour layover, and just left the airport and stayed at a hotel close by. The Good: Worthwhile if you want to get a couple of hours of rest / get away from the crowds. Anything more than a few hours, I would use the terminal hotel if you need to get actual sleep.The Bad: I have been in summer, and the air conditioning struggles to keep the place cool (unsurprisingly). There is no ambient noise, so you hear everyone else coming in and out of their cabins / pods. I think they could easily put in a white noise generator (or something similar) to muffle those sounds. If you are travelling with kids, then I would also use the terminal hotel, as the sleep'n fly has no individual bathrooms.The staff will check your next flights boarding pass to ensure you can make the connection, and they will wake you up 5 mins prior to the end of your booked time slot.There is room inside both the cabins and the pods to store carry on bags, and charge any devices.","January 5, 2019","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
898,Did not enjoy experience That did not give you waterThey don’t have bathroom on premises and you have to leave your sleep pod to go outside and use the public toilets and showers on the airport The pod is to tiny and they do not give you a blanket and the temperature inside the sleep and fly is cold,"December 30, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
899,"I booked this for my dad because he didn't get a complimentary hotel even though he had 11 hrs transit!! pissed at that to start with. so I found this lounge and booked for 1 person. He couldn't sleep all night, said it was very cold, with very light blanket. It was very uncomfortable, and got disturbed with people going in/out. The concept is nice, but it is way overpriced for what you get. Would not recommend.","December 11, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
900,"100$ for 6 hours in the sleeping pod - OuchDon’t even give a blanket or pillow. I was shivering all night The staff is not courteous and talks loudly sometimes. Worst was after 3 hours of tossing around , when I finally slept - they put a guy who was snoring like an elephant next to me. Could not sleep a wink. I paid for 6 hours but left after 5. They could have moved him to the end of the pod lineup. It was nearly empty but no one cared even though the snorer kept rest of us awakeI would not recommend for the price. Way too expensive. The minimum they can do is to provide a cozy, blanket and pillow.","November 21, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
901,"I spent a night in an igloo POD last week whilst in transit from Addis Ababa to Lisbon and liked the experience. This is not a hotel but I liked the set-up a lot despite a few flaws I was aware of. I don’t understand why some people are so negative about this place, I know exactly what I booked and as a result I was happy, it did the job for me. The POD seat was all flat and for my understanding very comfortable, the lack of toilets was clearly stated on booking.com website, and the sometimes noise from my neighbours was fine for me. The price I paid was a bit high, but I understood that I paid for the location inside the transit area and it saved me hours of clearing immigration and customs, and the long hotel shuttle bus rides and waiting.","August 11, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
902,"That’s literally what these are. Plus the lady at the reception didn’t warn us about this and told us to go out and calm our baby every time she cried; all this after paying about $200. Try doing that with a cranky 9 month old who was extremely overtired and exhausted and needed some peace and quiet to sleep. We tried this for about half an hour and gave up- got them to refund the full amount. Anyway you can’t sleep in peace because the sheets are uncomfortable, the room claustrophobic and the walls are made of paper you can literally hear people snoring in other pods. Don’t waste your money on these. Total rip off.","August 10, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
903,"I am a frequent traveller at DXB and purposely tried sleep N fly twice now instead of a proper hotel. I think it’s a cool place albeit not perfect but you get what it says on the tin. The rooms are tiny but comfy and all I need for a transit nap, although not cheap. After checking them out during my 1st visit the 2nd time I booked a pod which reminds me of the business class seats on my Emirates flight my company unfortunately doesn’t book for me, so I had a bit of a business class experience on the ground. I really like the hot towel served at wake-up and the staff is very friendly too, but the wifi can be a bit patchy at times. I will gladly return next time, probably I take a pod again since I usually travel on my own and the price is lower.","August 7, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
904,"This is seriously a big fat joke!You get a dentist chair in a cigar box to sleep in. You can hear the hole airport and the people next door snoring.. Even when the prayer goes off you can hear it,the hooting small trucks, you name it. And they say they got wifi.. Well that's not working.. NEVER DOING THAT AGAIN!! Or recommend to anyone!! ","August 2, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
905,"This is the most disappointing experience I've ever had in Dubai. The pod was way too warm, uncomfortable and the incessant noise of the electric motors was torturous. Not even a minute of sleep. Don't waste your money.","July 23, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
906,"I had a 10 hour lay over in Dubai and booked a pod. At first I was aware of soft voices as another person was shown to his pod. My bag, shoes, etc were securely stored underneath me in a storage cubicle under the bed so I was able to relax fully and sleep. Eye mask and ear plugs are provided along with the option of renting a pillow and blanket. The bed was comfortable and the sleep made the rest of my journey breeze as I was rested and relaxed. Service by Clyanne was tops - thank you! Highly recommended.","July 15, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
907,Many times I’m selecting this place for resting before next flight. Calm and quite. Not expensive. Can sleep nicely. Staff is nice. Always smiling and ready to help. Florinda and Hannan are always kind and ready to help. Always you will get best service from them. Strongly recommending. ,"May 26, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
908,"Booked a double room with sliding door for my daughter and myself. The room was too hot. The bed was rock hard which would have been ok if the pillow hadn’t been so very uncomfortable and the duvet way too warm, a sheet would have been sufficient. It was noisy, I could hear the call to,prayer and people moving about outside my door and electronic noises which I took I think was the pod doors opening. I had asked for a wake up call and checked twice with the staff member that we would get one. She said we would get a call five minutes before our time was up, which didn’t seem negotiable. In the end someone tapped on our door very quietly about 25 minutes before our time was up and again a few minutes later. I would not have heard the tapping if I’d been asleep, it was so quiet it wouldn’t have woken me! There was a lot of light pollution in the room which didn’t encourage me to sleep. However my daughter was very tired and slept through all this! We then went to get a shower in the terminal but the airport options for showers were not explained to me, although I did ask where they were. In the end I paid for a shower a few doors down from the sleep n fly, only to find there are free showers in the airport and I could have bought a towel apparently at the sleep n fly reception. I would not recommend this place if you are a sleeper who is sensitive to noise or light! I won’t try it again.","May 5, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
909,"We had a 10 hour layover in DXB and decided to give this concept a try. We weren't disappointed. The pods are clean and comfortable, and itnis amazing what those 2 hours of shuteye can do for you! Worth every cent, most definitely ","May 4, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
910,I booked a single sleep pod as I had a 6 hour layover in Dubai Airport. I was disappointed as I wasn’t even offered a pillow or blanket and I felt cold and uncomfortable. I was given ear plugs but it was still extremely noisy. In my opinion a better option would be to use one of the lounges instead.,"April 29, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
911,"I slept in a single pod. Should say “slept” because it’s impossible to do so, the place is so loud you can hear your every neighbor coming and going as well as at times the noises from outside the lounge. The bed is a reclining chair and with no pillow so not the most comfortable either. I really do not recommend this, the staff is nice but you will get the same quality of sleep in an airport chair.","April 15, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
912,"I had a 16 hour lay over and decided to not leave the airport but to sleep in the Emirates Business Lounge. Was unable to do so with all the noise and uncomfortable daybed. Looked online and saw that Sleep n Fly have a special price on Booking.com if you book 7hrs from 1pm to 8pm. Even after reading some of the reviews I decide to try it out of desperation. Booked the little room with taxes was Dhs 206.50 for 7hrs. Took a sleeping pill and slept for 6hrs. Woke up twice but not because of noise or anything. It was quite but I was there during quite time for the airport. Bedding was clean and staff friendly. ""Room"" is small but there is 3 hooks to hang bags on and under small side table I was able to fit my carry on. This room do have a pull out bed for short kids but that means the little bit of floor space you have will be occupied. ","April 2, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
913,"I have now stayed here a handful of times on business and it is a nice little place. I would recommend the small rooms rather than the pods however the location is the airport is perfect, surrounded by duty free and designer shops and the staff are very helpful. Highly recommended for short visits or if you have a long wait in the airport for a connecting flight ","February 11, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
914,"The best thing about the hotel is its location. Probably the cheapest sleep option within Dubai airport without any other facility. We stayed in double bed cabin. Rooms are very small but sufficient for sleeping during 6/7 hrs layover. They provided blanket and pillows.No restroom, shower room, and drinking water (not even a wash basin) are available within the property. We need to walk few meters to access public facility outside the hotel. Free airport wifi was available within the room. But rooms are not noise free. Some of the airport announcement was audible from room.","January 1, 2018","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
915,"I just spent 8 hours in a pod as part of a 15 hour layover in Dubai. The pods are as comfortable as older style business class seats. They fold out flat but with 3 divisions so it is possible to sleep. However the area is noisy as people come and go so using the provided earplugs is essential. The main con is the fact that there are no toilets in the facility and you have to get up, get dressed and go out into the main terminal and walk 100 yards to a public toilet. The other big con is the add on charges. No pillow or blanket are provided so you have to buy. If you want a shower you will be sold a towel and soap and directed to the public showers near the toilets. All this can easily double your cost.","December 21, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
916,"Australians accept travel discomfort and tedious waiting times . It’s just a fact of international travel for us. I hoped for something better here but sadly my lifelong fear of dentists and their moveable chairs of torture or becoming trapped in dungeon came alive here. I wish I could be kind as the staff were nice but I found this a truly alarming and wallet gouging experience. Thé capsules aren’t beds at all. They’re dentist chairs with a sliding curved coffin style lid. The horror. It’s dark which is a plus but noisy and uncomfortable, tiny, and I’m only 5-1 . Everyone’s trying so hard to be quiet it works in reverse and meanwhile the lady who wakes her sleeping patrons taps past in high heels in an endless round of clacking. I slept approximately one minute of my four hour stay . With a sleeping tablet . The rest I spent wrestling the chair or simply tossing and turning in total discomfort I could have achieved for free outside. No sheets blankets or pillow unless you purchase them. There’s no toilet or shower amenities and they wouldn’t allow my hand luggage. The coffin lid was slammed shut on me before I could retrieve a single thing I needed. All the airport noise gets through and if you’re near reception your going to hear all the gossip. Sorry Sleep n Fly, you aren’t the solution.","November 15, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
917,"Had a good 4h stay during a stopover and enjoyed it, a bit like business class on the ground. The travel pillow and blanket package I bought came very handy in the pod and on my connecting flight with Flydubai which is low cost without any amenities on board. Good choice, will do again next time I travel via Dubai.","October 30, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
918,"I recently had an extended transit at Dubai Airport and thought I share my overall experience at this huge airport. I arrived at A Gates and had a departure from B Gates so I checked the various options available inside the terminal. The 5 star Airport Hotel looked great but was beyond my budget, Snoozecube looked good on the internet but they moved to D gates which was two shuttle train rides away from where I was. The airport information counter referred me to the Marhaba Lounge at either A or B Gates, both apparently have a couple of tube-like sleeping pods which I could have booked on the spot. They looked super comfy, private and spacious but apart from the charge for the pod I also had to pay for the lounge access allowing me access to the buffet and drinks which I didn’t really care about since I was just tired. My final choice was another kind of pod in a sleep lounge called sleep n fly at A Gates in the duty free area. They called them igloo pods and they were kind of an airline business class seat which goes all flat and with a privacy shade. They also have cabins with double beds but for single travellers like me, the pod turned out to be the perfect choice. Mind you, the place is not cheap either, I guess you pay for the convenience of sleeping right in front of the flight gates rather than wasting 2 hours of return travel time to the surprisingly cheap hotels outside the airport. The place isn’t 100% quiet given its location, but it gave me all I needed since I was so tired from my long flight, and I had a good 6 hours of horizontal sleep in relative peace and quiet.","October 30, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
919,"Having a 10hr stop over between flights my friend and I decided to try the single pods for some sleep before our connecting flight.We arrived at 2200hrs and booked for 7hrs. We had additional costs for a pillow and a blanket which worked out around £75 each.The pods with a reclining chair that goes flat, were noisy, cold and very uncomfortable which resulted in no sleep whatsoever! There are no wash facilities or toilets so we had to use the public toilets and showers. Please avoid these at all costs! You will have a more comfortable night in an airport chair!","October 25, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
920,"One of the worst sleeping experieces ever!!! Not acceptable value for money (even taking the high rates on Dubai Airport into consideration). Wouldn't recommend to anyone. I regret I didn't sleep on the rest chairs in the airport - it would be probably better.The igloos are so close to each other that I could hear the person snorring in the igloo next to me even with the ear plugs in my ears. I could hear the slamming of the door of the yawn cabins so many times that it was absurd. The personel that was showing other customers to their igloos was wearing high heel shoes that were knocking on the floor on every step. Every time any person was opening or closing the igloo near by, the loud sound of the sliding of the cover was disturbing my sleep. The airport announcements (that Dubai Airport is a silent airport) could also be heard every time they were repeated. They don't give pillows or covers (you have to pay additionally for that and the set costs as much as 1 hour of sleep!","October 8, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
921,"Two enthusiastic thumbs DOWN! The team double booked our room and then promised me a refund (of $440).. Which they have never transferred - very unethical service. Try heading to the bar down the corridor, the couches are much comfier and you can get a cool drink!","October 5, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
922,Booked this on Booking.com. Had a double bed for 4 hours during a 7 hour stay at Dxb airport in my route back from LA ... do after a 16hour flight this was exactly the type of rest I was looking for.There are some negatives:- The room are tight ... so if you're heavy on had luggage you won't have space to stand - the wifi advertised was spotty (however if you're going to sleep then why do you need wifi)- On Booking.com it was made to appear to have showers and toilets facility - that is not really accurate... they are nearby but you actually have to use the public toilets - the walls are paper thin so one it's not a place to get a room an talk (which is obvious with the purpose of the hotel)Having said the above I enjoyed my stay. It was what I needed.My recommendation is that they provide complementary water in the rooms as one aiways needs that during travel.I was woken up with complementary refresh towels was a nice touch!,"August 20, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
923,"I was flying from Wellington to Glasgow so at this stage of the trip I was the end of the second flight in (the last leg being a 14 hour flight from Melbourne) and arrived in at 0530 into a busy Airport and my connecting flight wasn't until the afternoon. I thought this was good value, although it does seem a bit weird inside a cocoon, so it is not for the claustrophobic.The key thing is do I sleep - the answer was I had at least a good two hours of full on sleep. The second question is would I do it again. Absolutely.A couple of tips though;Rent the pillow - it will helpBuy a blanket (they don't rent them) and although in the first half hour you think why did I do that, after a couple of hours you'll notice it.Bring ear plugs - I didn't and wish I had. You do hear some airport announcements coming through. In fact they were in my bag but i was too tired to look for them.Get the shower kit - the showers are public showers a metres down and although so so as a shower - any shower is good after 20 hours in the air! The shower kits come with shower sandals and everything you need.So great idea and I would do it again if I had a layover. It felt so much better.I thought the price was pretty good - heaps cheaper than a hotel and no hassle. The staff were great, they even went back to the pod to double check I hadn't forgotten anything.","August 10, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
924,"I booked a pod for 4 hoursafter a 12 hour flight, and in anticipation for a 15 hour layover in Dubai. The price is expensive, but try and find a hotel less than $200 USD.The staff was extremely friendly, and I found the pod small but cozy. If you don't like small spaces, don't reserve a pod here. Make sure to bring earplugs and a sleep mask. They will sell you a pillow and blanket, but bring your own. Depending what airline you fly, you may have just gotten yourself one!This pod got me through my rough layover by providing a quiet place to take a nap. If you need more than that, you may be better off in a hotel. ","July 16, 2017","25    Sleep 'N Fly Sleep Lounge
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d12571073-Reviews-Sleep_N_Fly_Sleep_Lounge-Dubai_Emirate_of_Dubai.html
925,The employees refuse to give us a receipt and they stole our equipment from our rooms.The employees had a plan to steal all along from us. We wondered why they refused to give us a receipt for our stay. It was because they were planning to steal from our room.,"December 10, 2018","27    OYO 183 Sweet Palace Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d3830351-Reviews-OYO_183_Sweet_Palace_Hotel-Dubai_Emirate_of_Dubai.html
